Customer Number,Applied Loan Amount in Lacs,Month,Fin Year,Month Year,Sanction Amt in Lacs,Disb Amt in Lacs,SDF Branch
12300,7,10,2017,#N/A,5.6,5.15,Shillong
12301,2,8,2019,#N/A,1.6,1.47,Chandigarh
12302,6,3,2018,#N/A,4.8,4.42,Nagpur
12303,2,8,2017,#N/A,1.6,1.47,Nasik
12304,8,7,2019,#N/A,6.4,5.89,Pune
12305,11,12,2019,#N/A,8.8,8.10,Nagpur
12306,24,12,2018,#N/A,22.8,20.98,Bengaluru
12307,24,5,2019,#N/A,22.8,20.98,Nasik
12308,10,7,2018,#N/A,9.5,8.74,Bhopal
12309,1,8,2018,#N/A,0.8,0.74,Aurangabad
12310,6,10,2019,#N/A,4.8,4.42,Bengaluru
12311,16,3,2017,#N/A,15.2,13.98,Gandhinagar
12312,7,7,2018,#N/A,5.6,5.15,Chennai
12313,5,11,2018,#N/A,4,3.68,Aurangabad
12314,14,2,2018,#N/A,11.2,10.30,Jaipur
12315,2,5,2018,#N/A,1.6,1.47,Bhopal
12316,4,12,2018,#N/A,3.8,3.50,Nasik
12317,2,12,2017,#N/A,1.6,1.47,Jaipur
12318,11,9,2017,#N/A,8.8,8.10,Delhi
12319,24,5,2019,#N/A,22.8,20.98,Nagpur
12320,4,7,2017,#N/A,3.2,2.94,Nasik
12321,6,9,2018,#N/A,5.7,5.24,Srinagar
12322,5,6,2019,#N/A,4,3.68,Chennai
12323,14,5,2018,#N/A,11.2,10.30,Shillong
12324,8,8,2017,#N/A,7.6,6.99,Nagpur
12325,8,8,2019,#N/A,7.6,6.99,Nagpur
12326,14,11,2017,#N/A,13.3,12.24,Jaipur
12327,10,4,2019,#N/A,8,7.36,Shillong
12328,20,6,2018,#N/A,16,14.72,Mumbai
12329,12,5,2018,#N/A,9.6,8.83,Ranchi
12330,12,9,2019,#N/A,11.4,10.49,Ranchi
12331,12,5,2017,#N/A,9.6,8.83,Delhi
12332,8,3,2017,#N/A,6.4,5.89,Srinagar
12333,3,6,2017,#N/A,2.4,2.21,Jaipur
12334,20,9,2018,#N/A,16,14.72,Bengaluru
12335,22,4,2019,#N/A,20.9,19.23,Bengaluru
12336,16,4,2017,#N/A,15.2,13.98,Aurangabad
12337,11,7,2019,#N/A,8.8,8.10,Srinagar
12338,6,7,2019,#N/A,4.8,4.42,Delhi
12339,4,3,2019,#N/A,3.2,2.94,Srinagar
12340,3,5,2018,#N/A,2.4,2.21,Aurangabad
12341,6,2,2018,#N/A,5.7,5.24,Gandhinagar
12342,5,12,2017,#N/A,4,3.68,Delhi
12343,22,7,2017,#N/A,20.9,19.23,Shillong
12344,4,9,2018,#N/A,3.8,3.50,Jaipur
12345,4,12,2018,#N/A,3.2,2.94,Ranchi
12346,1,8,2017,#N/A,0.8,0.74,Gandhinagar
12347,20,9,2019,#N/A,19,17.48,Pune
12348,3,7,2017,#N/A,2.4,2.21,Shillong
12349,12,10,2018,#N/A,11.4,10.49,Delhi
12350,18,3,2017,#N/A,17.1,15.73,Jaipur
12351,16,9,2019,#N/A,15.2,13.98,Bengaluru
12352,22,3,2019,#N/A,20.9,19.23,Nasik
12353,4,9,2017,#N/A,3.2,2.94,Aurangabad
12354,14,8,2017,#N/A,13.3,12.24,Gandhinagar
12355,16,9,2018,#N/A,15.2,13.98,Mumbai
12356,12,12,2018,#N/A,9.6,8.83,Delhi
12357,12,9,2019,#N/A,11.4,10.49,Aurangabad
12358,2,3,2017,#N/A,1.6,1.47,Bhopal
12359,8,5,2017,#N/A,7.6,6.99,Shillong
12360,4,1,2017,#N/A,3.2,2.94,Nasik
12361,11,5,2017,#N/A,8.8,8.10,Mumbai
12362,3,9,2019,#N/A,2.4,2.21,Gandhinagar
12363,6,10,2017,#N/A,4.8,4.42,Pune
12364,11,12,2017,#N/A,8.8,8.10,Gandhinagar
12365,5,11,2019,#N/A,4,3.68,Aurangabad
12366,18,12,2017,#N/A,14.4,13.25,Mumbai
12367,10,11,2018,#N/A,8,7.36,Jaipur
12368,5,9,2018,#N/A,4,3.68,Chandigarh
12369,6,12,2019,#N/A,4.8,4.42,Pune
12370,20,8,2019,#N/A,19,17.48,Gandhinagar
12371,16,4,2017,#N/A,12.8,11.78,Delhi
12372,12,8,2019,#N/A,9.6,8.83,Shillong
12373,2,5,2019,#N/A,1.6,1.47,Nagpur
12374,1,9,2019,#N/A,0.8,0.74,Chandigarh
12375,7,3,2017,#N/A,5.6,5.15,Gandhinagar
12376,12,5,2018,#N/A,9.6,8.83,Shillong
12377,10,1,2018,#N/A,9.5,8.74,Pune
12378,14,4,2017,#N/A,13.3,12.24,Bengaluru
12379,11,1,2017,#N/A,8.8,8.10,Nagpur
12380,12,5,2019,#N/A,9.6,8.83,Pune
12381,12,8,2019,#N/A,11.4,10.49,Nagpur
12382,4,5,2018,#N/A,3.8,3.50,Pune
12383,12,6,2017,#N/A,9.6,8.83,Gandhinagar
12384,18,9,2018,#N/A,17.1,15.73,Nasik
12385,2,1,2018,#N/A,1.9,1.75,Jaipur
12386,20,10,2018,#N/A,19,17.48,Aurangabad
12387,24,5,2018,#N/A,22.8,20.98,Gandhinagar
12388,4,10,2019,#N/A,3.2,2.94,Chennai
12389,24,12,2017,#N/A,22.8,20.98,Nagpur
12390,5,5,2018,#N/A,4,3.68,Jaipur
12391,7,10,2018,#N/A,5.6,5.15,Bengaluru
12392,6,8,2017,#N/A,4.8,4.42,Ranchi
12393,9,3,2019,#N/A,7.2,6.62,Srinagar
12394,6,4,2018,#N/A,4.8,4.42,Chennai
12395,10,11,2018,#N/A,8,7.36,Bengaluru
12396,6,9,2018,#N/A,5.7,5.24,Delhi
12397,4,11,2018,#N/A,3.8,3.50,Jaipur
12398,12,2,2018,#N/A,11.4,10.49,Chandigarh
12399,24,10,2019,#N/A,19.2,17.66,Nagpur
12400,14,9,2017,#N/A,11.2,10.30,Srinagar
12401,12,11,2019,#N/A,9.6,8.83,Chennai
12402,10,6,2017,#N/A,9.5,8.74,Nasik
12403,5,11,2019,#N/A,4,3.68,Gandhinagar
12404,10,9,2019,#N/A,9.5,8.74,Ranchi
12405,22,6,2019,#N/A,20.9,19.23,Nagpur
12406,20,10,2019,#N/A,19,17.48,Ranchi
12407,4,4,2017,#N/A,3.2,2.94,Shillong
12408,4,4,2017,#N/A,3.2,2.94,Srinagar
12409,9,4,2017,#N/A,7.2,6.62,Aurangabad
12410,12,9,2017,#N/A,9.6,8.83,Srinagar
12411,10,7,2019,#N/A,9.5,8.74,Nagpur
12412,8,3,2019,#N/A,6.4,5.89,Aurangabad
12413,11,5,2018,#N/A,8.8,8.10,Shillong
12414,24,5,2017,#N/A,22.8,20.98,Chennai
12415,22,4,2019,#N/A,17.6,16.19,Srinagar
12416,18,12,2018,#N/A,14.4,13.25,Pune
12417,8,8,2017,#N/A,7.6,6.99,Shillong
12418,1,5,2017,#N/A,0.8,0.74,Pune
12419,8,9,2019,#N/A,7.6,6.99,Jaipur
12420,2,9,2017,#N/A,1.9,1.75,Bhopal
12421,1,2,2018,#N/A,0.8,0.74,Bengaluru
12422,12,10,2017,#N/A,11.4,10.49,Mumbai
12423,22,5,2017,#N/A,20.9,19.23,Chandigarh
12424,18,11,2018,#N/A,14.4,13.25,Chennai
12425,4,9,2019,#N/A,3.8,3.50,Bengaluru
12426,16,5,2017,#N/A,15.2,13.98,Delhi
12427,11,2,2017,#N/A,8.8,8.10,Jaipur
12428,11,6,2019,#N/A,8.8,8.10,Aurangabad
12429,2,6,2017,#N/A,1.6,1.47,Bhopal
12430,16,5,2019,#N/A,15.2,13.98,Bhopal
12431,10,1,2019,#N/A,8,7.36,Bhopal
12432,20,5,2019,#N/A,19,17.48,Jaipur
12433,9,12,2017,#N/A,7.2,6.62,Mumbai
12434,2,6,2019,#N/A,1.6,1.47,Jaipur
12435,20,5,2018,#N/A,16,14.72,Gandhinagar
12436,10,8,2017,#N/A,9.5,8.74,Mumbai
12437,7,8,2018,#N/A,5.6,5.15,Mumbai
12438,10,12,2018,#N/A,8,7.36,Mumbai
12439,2,1,2018,#N/A,1.9,1.75,Chennai
12440,3,5,2018,#N/A,2.4,2.21,Delhi
12441,18,6,2019,#N/A,17.1,15.73,Chennai
12442,18,9,2018,#N/A,14.4,13.25,Bengaluru
12443,9,1,2019,#N/A,7.2,6.62,Delhi
12444,9,5,2018,#N/A,7.2,6.62,Nagpur
12445,12,3,2018,#N/A,9.6,8.83,Chandigarh
12446,8,1,2017,#N/A,6.4,5.89,Jaipur
12447,8,3,2019,#N/A,6.4,5.89,Mumbai
12448,18,12,2019,#N/A,14.4,13.25,Jaipur
12449,12,1,2018,#N/A,11.4,10.49,Delhi
12450,10,10,2018,#N/A,8,7.36,Chandigarh
12451,9,3,2018,#N/A,7.2,6.62,Gandhinagar
12452,12,3,2018,#N/A,11.4,10.49,Bengaluru
12453,2,9,2017,#N/A,1.6,1.47,Jaipur
12454,22,2,2019,#N/A,20.9,19.23,Nasik
12455,16,4,2018,#N/A,15.2,13.98,Nagpur
12456,1,3,2017,#N/A,0.8,0.74,Chandigarh
12457,8,5,2018,#N/A,7.6,6.99,Aurangabad
12458,6,7,2019,#N/A,5.7,5.24,Ranchi
12459,10,6,2019,#N/A,9.5,8.74,Aurangabad
12460,8,4,2019,#N/A,6.4,5.89,Bengaluru
12461,12,9,2019,#N/A,9.6,8.83,Bhopal
12462,12,11,2019,#N/A,9.6,8.83,Shillong
12463,12,5,2019,#N/A,9.6,8.83,Shillong
12464,10,2,2018,#N/A,8,7.36,Jaipur
12465,4,11,2018,#N/A,3.2,2.94,Nasik
12466,3,4,2018,#N/A,2.4,2.21,Shillong
12467,11,4,2019,#N/A,8.8,8.10,Shillong
12468,24,11,2017,#N/A,19.2,17.66,Aurangabad
12469,10,11,2018,#N/A,8,7.36,Jaipur
12470,1,1,2017,#N/A,0.8,0.74,Nagpur
12471,7,6,2018,#N/A,5.6,5.15,Chennai
12472,12,12,2019,#N/A,9.6,8.83,Bengaluru
12473,8,1,2017,#N/A,6.4,5.89,Ranchi
12474,16,3,2017,#N/A,15.2,13.98,Srinagar
12475,8,8,2017,#N/A,6.4,5.89,Bhopal
12476,24,4,2018,#N/A,22.8,20.98,Bhopal
12477,3,12,2018,#N/A,2.4,2.21,Aurangabad
12478,9,11,2017,#N/A,7.2,6.62,Srinagar
12479,16,12,2019,#N/A,12.8,11.78,Srinagar
12480,14,10,2018,#N/A,11.2,10.30,Chandigarh
12481,1,3,2018,#N/A,0.8,0.74,Nasik
12482,4,1,2019,#N/A,3.2,2.94,Shillong
12483,16,4,2017,#N/A,12.8,11.78,Chennai
12484,22,5,2018,#N/A,17.6,16.19,Aurangabad
12485,4,8,2018,#N/A,3.2,2.94,Srinagar
12486,1,1,2017,#N/A,0.8,0.74,Ranchi
12487,1,1,2018,#N/A,0.8,0.74,Ranchi
12488,2,6,2019,#N/A,1.6,1.47,Chandigarh
12489,10,6,2018,#N/A,8,7.36,Chennai
12490,1,5,2017,#N/A,0.8,0.74,Jaipur
12491,2,12,2018,#N/A,1.6,1.47,Shillong
12492,7,8,2017,#N/A,5.6,5.15,Srinagar
12493,12,5,2019,#N/A,9.6,8.83,Shillong
12494,9,2,2018,#N/A,7.2,6.62,Delhi
12495,14,6,2017,#N/A,13.3,12.24,Aurangabad
12496,4,12,2017,#N/A,3.8,3.50,Mumbai
12497,10,8,2019,#N/A,8,7.36,Nasik
12498,10,9,2019,#N/A,8,7.36,Chennai
12499,9,8,2019,#N/A,7.2,6.62,Bengaluru
12500,12,11,2017,#N/A,9.6,8.83,Bhopal
12501,8,5,2017,#N/A,6.4,5.89,Aurangabad
12502,6,6,2019,#N/A,5.7,5.24,Bengaluru
12503,6,3,2017,#N/A,4.8,4.42,Chennai
12504,22,4,2018,#N/A,20.9,19.23,Bengaluru
12505,24,11,2017,#N/A,19.2,17.66,Gandhinagar
12506,1,10,2019,#N/A,0.8,0.74,Shillong
12507,5,2,2019,#N/A,4,3.68,Chandigarh
12508,4,1,2019,#N/A,3.8,3.50,Chennai
12509,1,8,2019,#N/A,0.8,0.74,Chandigarh
12510,12,4,2019,#N/A,11.4,10.49,Gandhinagar
12511,8,5,2017,#N/A,7.6,6.99,Delhi
12512,7,12,2018,#N/A,5.6,5.15,Nasik
12513,6,7,2018,#N/A,5.7,5.24,Ranchi
12514,22,6,2017,#N/A,20.9,19.23,Jaipur
12515,14,4,2019,#N/A,13.3,12.24,Bengaluru
12516,7,6,2018,#N/A,5.6,5.15,Delhi
12517,12,10,2018,#N/A,9.6,8.83,Jaipur
12518,18,1,2018,#N/A,17.1,15.73,Jaipur
12519,1,9,2017,#N/A,0.8,0.74,Chandigarh
12520,6,5,2017,#N/A,4.8,4.42,Ranchi
12521,11,10,2018,#N/A,8.8,8.10,Mumbai
12522,6,9,2017,#N/A,4.8,4.42,Gandhinagar
12523,14,3,2017,#N/A,13.3,12.24,Mumbai
12524,10,12,2018,#N/A,9.5,8.74,Pune
12525,11,3,2017,#N/A,8.8,8.10,Jaipur
12526,20,4,2019,#N/A,16,14.72,Shillong
12527,5,5,2017,#N/A,4,3.68,Srinagar
12528,20,1,2018,#N/A,19,17.48,Mumbai
12529,12,11,2017,#N/A,9.6,8.83,Nagpur
12530,6,8,2018,#N/A,5.7,5.24,Bengaluru
12531,20,8,2018,#N/A,19,17.48,Pune
12532,8,5,2018,#N/A,6.4,5.89,Jaipur
12533,10,9,2018,#N/A,9.5,8.74,Mumbai
12534,8,7,2018,#N/A,6.4,5.89,Nasik
12535,18,12,2017,#N/A,17.1,15.73,Srinagar
12536,24,8,2018,#N/A,22.8,20.98,Nasik
12537,10,7,2019,#N/A,8,7.36,Gandhinagar
12538,22,7,2019,#N/A,20.9,19.23,Srinagar
12539,24,7,2019,#N/A,22.8,20.98,Nasik
12540,11,10,2019,#N/A,8.8,8.10,Delhi
12541,20,12,2019,#N/A,19,17.48,Mumbai
12542,20,11,2018,#N/A,19,17.48,Gandhinagar
12543,10,4,2017,#N/A,9.5,8.74,Bengaluru
12544,9,2,2017,#N/A,7.2,6.62,Bengaluru
12545,18,2,2017,#N/A,17.1,15.73,Nagpur
12546,20,4,2018,#N/A,19,17.48,Gandhinagar
12547,12,6,2018,#N/A,9.6,8.83,Mumbai
12548,11,8,2018,#N/A,8.8,8.10,Srinagar
12549,3,7,2018,#N/A,2.4,2.21,Bengaluru
12550,8,9,2017,#N/A,6.4,5.89,Bhopal
12551,2,6,2019,#N/A,1.9,1.75,Bengaluru
12552,16,3,2019,#N/A,12.8,11.78,Delhi
12553,10,12,2018,#N/A,9.5,8.74,Bhopal
12554,4,10,2019,#N/A,3.2,2.94,Bhopal
12555,22,12,2019,#N/A,20.9,19.23,Nasik
12556,7,8,2018,#N/A,5.6,5.15,Bhopal
12557,18,1,2019,#N/A,17.1,15.73,Jaipur
12558,9,6,2017,#N/A,7.2,6.62,Shillong
12559,8,6,2017,#N/A,6.4,5.89,Aurangabad
12560,9,11,2017,#N/A,7.2,6.62,Srinagar
12561,11,10,2017,#N/A,8.8,8.10,Nagpur
12562,18,12,2019,#N/A,17.1,15.73,Gandhinagar
12563,14,5,2017,#N/A,13.3,12.24,Nasik
12564,2,8,2018,#N/A,1.6,1.47,Srinagar
12565,24,4,2018,#N/A,19.2,17.66,Nasik
12566,4,9,2019,#N/A,3.2,2.94,Nagpur
12567,8,11,2017,#N/A,7.6,6.99,Chandigarh
12568,2,9,2017,#N/A,1.6,1.47,Mumbai
12569,14,9,2019,#N/A,11.2,10.30,Bhopal
12570,6,10,2017,#N/A,5.7,5.24,Nasik
12571,8,10,2019,#N/A,7.6,6.99,Srinagar
12572,16,9,2017,#N/A,15.2,13.98,Delhi
12573,9,10,2017,#N/A,7.2,6.62,Chennai
12574,2,6,2017,#N/A,1.9,1.75,Shillong
12575,9,8,2018,#N/A,7.2,6.62,Gandhinagar
12576,24,3,2017,#N/A,22.8,20.98,Ranchi
12577,10,4,2017,#N/A,9.5,8.74,Shillong
12578,6,8,2017,#N/A,4.8,4.42,Chandigarh
12579,10,7,2017,#N/A,8,7.36,Pune
12580,8,8,2019,#N/A,6.4,5.89,Chandigarh
12581,8,6,2019,#N/A,6.4,5.89,Bengaluru
12582,10,8,2017,#N/A,8,7.36,Jaipur
12583,9,7,2019,#N/A,7.2,6.62,Shillong
12584,7,2,2017,#N/A,5.6,5.15,Pune
12585,1,1,2019,#N/A,0.8,0.74,Pune
12586,6,10,2018,#N/A,4.8,4.42,Chennai
12587,3,9,2018,#N/A,2.4,2.21,Pune
12588,7,6,2017,#N/A,5.6,5.15,Chennai
12589,8,11,2019,#N/A,6.4,5.89,Gandhinagar
12590,12,12,2017,#N/A,9.6,8.83,Gandhinagar
12591,2,5,2018,#N/A,1.6,1.47,Pune
12592,11,11,2019,#N/A,8.8,8.10,Ranchi
12593,1,1,2018,#N/A,0.8,0.74,Jaipur
12594,12,4,2019,#N/A,9.6,8.83,Jaipur
12595,16,5,2019,#N/A,12.8,11.78,Jaipur
12596,4,12,2018,#N/A,3.2,2.94,Bhopal
12597,1,11,2017,#N/A,0.8,0.74,Gandhinagar
12598,6,2,2019,#N/A,5.7,5.24,Ranchi
12599,11,3,2019,#N/A,8.8,8.10,Bhopal
12600,8,9,2019,#N/A,7.6,6.99,Srinagar
12601,9,2,2019,#N/A,7.2,6.62,Chandigarh
12602,3,5,2019,#N/A,2.4,2.21,Bhopal
12603,7,5,2018,#N/A,5.6,5.15,Gandhinagar
12604,16,5,2018,#N/A,15.2,13.98,Aurangabad
12605,12,2,2019,#N/A,9.6,8.83,Ranchi
12606,4,8,2019,#N/A,3.2,2.94,Chennai
12607,3,12,2019,#N/A,2.4,2.21,Ranchi
12608,4,11,2019,#N/A,3.8,3.50,Nagpur
12609,5,1,2019,#N/A,4,3.68,Delhi
12610,18,12,2019,#N/A,14.4,13.25,Delhi
12611,3,5,2018,#N/A,2.4,2.21,Bengaluru
12612,14,7,2019,#N/A,13.3,12.24,Shillong
12613,2,3,2018,#N/A,1.9,1.75,Jaipur
12614,5,3,2017,#N/A,4,3.68,Ranchi
12615,8,9,2017,#N/A,7.6,6.99,Mumbai
12616,1,5,2019,#N/A,0.8,0.74,Ranchi
12617,2,8,2017,#N/A,1.9,1.75,Bengaluru
12618,3,7,2017,#N/A,2.4,2.21,Nasik
12619,3,9,2018,#N/A,2.4,2.21,Nasik
12620,22,6,2018,#N/A,17.6,16.19,Chennai
12621,2,1,2018,#N/A,1.6,1.47,Delhi
12622,4,11,2018,#N/A,3.8,3.50,Mumbai
12623,6,7,2017,#N/A,4.8,4.42,Srinagar
12624,8,12,2018,#N/A,6.4,5.89,Shillong
12625,10,11,2018,#N/A,8,7.36,Srinagar
12626,24,11,2017,#N/A,22.8,20.98,Gandhinagar
12627,4,7,2017,#N/A,3.2,2.94,Delhi
12628,10,8,2019,#N/A,8,7.36,Delhi
12629,4,2,2019,#N/A,3.2,2.94,Ranchi
12630,4,2,2017,#N/A,3.8,3.50,Shillong
12631,10,2,2019,#N/A,9.5,8.74,Srinagar
12632,2,10,2017,#N/A,1.6,1.47,Pune
12633,20,3,2018,#N/A,19,17.48,Delhi
12634,5,8,2018,#N/A,4,3.68,Delhi
12635,10,12,2019,#N/A,8,7.36,Chandigarh
12636,16,5,2019,#N/A,15.2,13.98,Shillong
12637,5,4,2018,#N/A,4,3.68,Jaipur
12638,2,11,2018,#N/A,1.6,1.47,Ranchi
12639,20,4,2019,#N/A,16,14.72,Delhi
12640,3,7,2018,#N/A,2.4,2.21,Nasik
12641,11,5,2018,#N/A,8.8,8.10,Nasik
12642,2,11,2018,#N/A,1.9,1.75,Srinagar
12643,8,6,2018,#N/A,7.6,6.99,Aurangabad
12644,12,1,2017,#N/A,9.6,8.83,Mumbai
12645,20,6,2019,#N/A,19,17.48,Chennai
12646,11,11,2019,#N/A,8.8,8.10,Ranchi
12647,16,2,2017,#N/A,12.8,11.78,Srinagar
12648,4,6,2019,#N/A,3.2,2.94,Srinagar
12649,16,5,2018,#N/A,12.8,11.78,Nagpur
12650,20,2,2019,#N/A,19,17.48,Nagpur
12651,6,2,2017,#N/A,4.8,4.42,Srinagar
12652,2,5,2018,#N/A,1.6,1.47,Chennai
12653,3,4,2017,#N/A,2.4,2.21,Pune
12654,6,2,2018,#N/A,5.7,5.24,Shillong
12655,3,4,2019,#N/A,2.4,2.21,Nasik
12656,2,3,2018,#N/A,1.9,1.75,Bhopal
12657,1,1,2018,#N/A,0.8,0.74,Nasik
12658,22,9,2019,#N/A,20.9,19.23,Aurangabad
12659,20,10,2018,#N/A,16,14.72,Nagpur
12660,24,10,2019,#N/A,22.8,20.98,Chandigarh
12661,3,6,2019,#N/A,2.4,2.21,Pune
12662,6,9,2019,#N/A,5.7,5.24,Nagpur
12663,12,8,2017,#N/A,9.6,8.83,Mumbai
12664,20,9,2017,#N/A,16,14.72,Nasik
12665,4,11,2019,#N/A,3.2,2.94,Bengaluru
12666,8,2,2017,#N/A,7.6,6.99,Ranchi
12667,3,9,2019,#N/A,2.4,2.21,Mumbai
12668,6,1,2018,#N/A,5.7,5.24,Delhi
12669,3,10,2019,#N/A,2.4,2.21,Nasik
12670,12,12,2018,#N/A,11.4,10.49,Pune
12671,3,6,2017,#N/A,2.4,2.21,Bengaluru
12672,7,9,2019,#N/A,5.6,5.15,Nagpur
12673,10,10,2019,#N/A,9.5,8.74,Mumbai
12674,4,12,2018,#N/A,3.8,3.50,Chennai
12675,14,5,2017,#N/A,13.3,12.24,Delhi
12676,14,12,2019,#N/A,13.3,12.24,Nasik
12677,8,12,2017,#N/A,7.6,6.99,Gandhinagar
12678,12,3,2018,#N/A,9.6,8.83,Nagpur
12679,3,11,2017,#N/A,2.4,2.21,Bengaluru
12680,4,12,2017,#N/A,3.8,3.50,Chandigarh
12681,8,6,2018,#N/A,6.4,5.89,Mumbai
12682,6,3,2017,#N/A,5.7,5.24,Gandhinagar
12683,10,7,2018,#N/A,9.5,8.74,Chandigarh
12684,22,12,2017,#N/A,20.9,19.23,Ranchi
12685,18,11,2017,#N/A,17.1,15.73,Delhi
12686,20,8,2018,#N/A,16,14.72,Chennai
12687,14,9,2019,#N/A,11.2,10.30,Bhopal
12688,7,1,2017,#N/A,5.6,5.15,Ranchi
12689,18,5,2019,#N/A,17.1,15.73,Chandigarh
12690,3,2,2018,#N/A,2.4,2.21,Gandhinagar
12691,6,12,2019,#N/A,4.8,4.42,Chandigarh
12692,8,6,2019,#N/A,6.4,5.89,Jaipur
12693,24,5,2017,#N/A,22.8,20.98,Nasik
12694,24,3,2017,#N/A,22.8,20.98,Shillong
12695,3,3,2019,#N/A,2.4,2.21,Bhopal
12696,2,10,2019,#N/A,1.6,1.47,Shillong
12697,1,7,2017,#N/A,0.8,0.74,Chennai
12698,1,9,2019,#N/A,0.8,0.74,Mumbai
12699,14,2,2018,#N/A,11.2,10.30,Shillong
12700,12,4,2019,#N/A,9.6,8.83,Ranchi
12701,20,1,2019,#N/A,16,14.72,Nagpur
12702,9,9,2019,#N/A,7.2,6.62,Nasik
12703,18,1,2017,#N/A,17.1,15.73,Srinagar
12704,20,6,2017,#N/A,16,14.72,Shillong
12705,1,1,2017,#N/A,0.8,0.74,Shillong
12706,11,8,2017,#N/A,8.8,8.10,Bhopal
12707,24,3,2018,#N/A,22.8,20.98,Srinagar
12708,11,2,2018,#N/A,8.8,8.10,Chandigarh
12709,10,9,2017,#N/A,8,7.36,Jaipur
12710,9,3,2017,#N/A,7.2,6.62,Nasik
12711,16,9,2017,#N/A,15.2,13.98,Mumbai
12712,16,2,2017,#N/A,15.2,13.98,Gandhinagar
12713,14,1,2018,#N/A,13.3,12.24,Bhopal
12714,10,7,2017,#N/A,8,7.36,Srinagar
12715,4,10,2017,#N/A,3.8,3.50,Delhi
12716,12,10,2018,#N/A,9.6,8.83,Bengaluru
12717,9,8,2018,#N/A,7.2,6.62,Nagpur
12718,10,8,2017,#N/A,9.5,8.74,Aurangabad
12719,16,10,2019,#N/A,15.2,13.98,Nagpur
12720,4,3,2019,#N/A,3.8,3.50,Chennai
12721,4,1,2018,#N/A,3.2,2.94,Aurangabad
12722,24,12,2017,#N/A,22.8,20.98,Nagpur
12723,24,2,2017,#N/A,22.8,20.98,Chandigarh
12724,6,7,2018,#N/A,4.8,4.42,Shillong
12725,22,11,2018,#N/A,20.9,19.23,Delhi
12726,12,12,2017,#N/A,11.4,10.49,Srinagar
12727,8,6,2017,#N/A,6.4,5.89,Gandhinagar
12728,4,8,2019,#N/A,3.2,2.94,Aurangabad
12729,18,4,2017,#N/A,17.1,15.73,Srinagar
12730,2,11,2017,#N/A,1.6,1.47,Nasik
12731,4,10,2017,#N/A,3.8,3.50,Chandigarh
12732,1,8,2019,#N/A,0.8,0.74,Chandigarh
12733,18,1,2018,#N/A,17.1,15.73,Chandigarh
12734,10,10,2018,#N/A,9.5,8.74,Shillong
12735,4,12,2017,#N/A,3.2,2.94,Ranchi
12736,4,6,2019,#N/A,3.8,3.50,Srinagar
12737,11,2,2018,#N/A,8.8,8.10,Chennai
12738,1,7,2018,#N/A,0.8,0.74,Ranchi
12739,2,10,2019,#N/A,1.6,1.47,Gandhinagar
12740,16,5,2017,#N/A,12.8,11.78,Nagpur
12741,6,7,2017,#N/A,4.8,4.42,Delhi
12742,10,10,2017,#N/A,9.5,8.74,Bengaluru
12743,5,8,2019,#N/A,4,3.68,Bhopal
12744,10,3,2017,#N/A,9.5,8.74,Nagpur
12745,7,9,2018,#N/A,5.6,5.15,Mumbai
12746,5,11,2019,#N/A,4,3.68,Nagpur
12747,22,12,2017,#N/A,17.6,16.19,Aurangabad
12748,2,3,2019,#N/A,1.6,1.47,Nasik
12749,9,4,2017,#N/A,7.2,6.62,Chandigarh
12750,2,10,2018,#N/A,1.9,1.75,Nasik
12751,8,10,2017,#N/A,6.4,5.89,Bhopal
12752,9,1,2019,#N/A,7.2,6.62,Bengaluru
12753,9,11,2019,#N/A,7.2,6.62,Aurangabad
12754,16,2,2017,#N/A,15.2,13.98,Jaipur
12755,12,12,2017,#N/A,11.4,10.49,Aurangabad
12756,7,8,2018,#N/A,5.6,5.15,Shillong
12757,12,6,2019,#N/A,9.6,8.83,Bhopal
12758,20,6,2017,#N/A,19,17.48,Srinagar
12759,14,8,2017,#N/A,13.3,12.24,Chennai
12760,20,6,2018,#N/A,19,17.48,Chennai
12761,16,6,2018,#N/A,15.2,13.98,Nagpur
12762,7,4,2019,#N/A,5.6,5.15,Bhopal
12763,10,1,2019,#N/A,8,7.36,Mumbai
12764,5,5,2017,#N/A,4,3.68,Jaipur
12765,3,10,2018,#N/A,2.4,2.21,Mumbai
12766,7,10,2017,#N/A,5.6,5.15,Ranchi
12767,6,2,2017,#N/A,4.8,4.42,Jaipur
12768,4,7,2017,#N/A,3.2,2.94,Gandhinagar
12769,7,4,2018,#N/A,5.6,5.15,Bhopal
12770,2,1,2018,#N/A,1.6,1.47,Delhi
12771,1,7,2017,#N/A,0.8,0.74,Nasik
12772,7,6,2017,#N/A,5.6,5.15,Ranchi
12773,3,8,2018,#N/A,2.4,2.21,Chennai
12774,4,11,2017,#N/A,3.8,3.50,Mumbai
12775,8,3,2018,#N/A,7.6,6.99,Bengaluru
12776,12,8,2018,#N/A,9.6,8.83,Chandigarh
12777,10,10,2019,#N/A,8,7.36,Chandigarh
12778,2,7,2017,#N/A,1.9,1.75,Bengaluru
12779,6,4,2017,#N/A,5.7,5.24,Delhi
12780,10,4,2019,#N/A,8,7.36,Aurangabad
12781,18,8,2017,#N/A,14.4,13.25,Ranchi
12782,9,12,2017,#N/A,7.2,6.62,Mumbai
12783,5,8,2017,#N/A,4,3.68,Pune
12784,8,8,2019,#N/A,7.6,6.99,Chennai
