Customer Number,Applied Loan Amount in Lacs,Month,Fin Year,Month Year,Channel Id,Product Id,Gender,Occupation,Age,Salary,Branch Code
15434,7,8,2018,#N/A,4,4,Female,Business,44-55,3 LPA - 5 LPA,5
15435,1,11,2019,#N/A,4,1,Male,Salaried,63+,5 LPA - 7 LPA,4
15436,20,10,2019,#N/A,3,1,Female,Business,26-32,5 LPA - 7 LPA,12
15437,2,8,2019,#N/A,3,3,Male,Salaried,33-43,3 LPA - 5 LPA,4
15438,22,2,2018,#N/A,2,2,Male,Business,33-43,3 LPA - 5 LPA,5
15439,20,5,2019,#N/A,3,1,Female,Business,26-32,15 LPA - 25 LPA,2
15440,6,8,2017,#N/A,2,4,Female,Salaried,44-55,3 LPA - 5 LPA,9
15441,1,2,2018,#N/A,2,1,Male,Salaried,63+,15 LPA - 25 LPA,3
15442,18,12,2017,#N/A,3,3,Female,Business,26-32,3 LPA - 5 LPA,12
15443,24,7,2019,#N/A,3,2,Third Gender,Business,26-32,7 LPA - 9 LPA,7
15444,12,9,2018,#N/A,3,4,Female,Salaried,56-63,3 LPA - 5 LPA,15
15445,2,3,2019,#N/A,3,4,Male,Salaried,44-55,15 LPA - 25 LPA,10
15446,10,2,2019,#N/A,2,1,Female,Salaried,44-55,3 LPA - 5 LPA,1
15447,10,11,2019,#N/A,3,2,Female,Salaried,26-32,9 LPA - 15 LPA,10
15448,24,10,2017,#N/A,1,4,Male,Salaried,26-32,9 LPA - 15 LPA,15
15449,4,1,2018,#N/A,1,2,Female,Business,33-43,25+,6
15450,8,12,2018,#N/A,2,1,Male,Business,44-55,7 LPA - 9 LPA,2
15451,5,4,2019,#N/A,2,1,Male,Business,44-55,25+,12
15452,7,6,2019,#N/A,3,1,Male,Salaried,44-55,25+,8
15453,16,9,2017,#N/A,3,1,Male,Salaried,33-43,25+,4
15454,10,10,2019,#N/A,2,1,Third Gender,Salaried,63+,25+,9
15455,4,6,2017,#N/A,3,2,Female,Salaried,26-32,5 LPA - 7 LPA,7
15456,20,12,2017,#N/A,3,3,Male,Salaried,26-32,7 LPA - 9 LPA,5
15457,4,9,2019,#N/A,3,1,Male,Salaried,26-32,5 LPA - 7 LPA,3
15458,14,3,2018,#N/A,4,2,Male,Salaried,33-43,5 LPA - 7 LPA,12
15459,1,4,2017,#N/A,2,2,Third Gender,Business,44-55,7 LPA - 9 LPA,6
15460,9,3,2018,#N/A,4,3,Male,Business,44-55,7 LPA - 9 LPA,10
15461,11,6,2017,#N/A,2,1,Male,Business,44-55,5 LPA - 7 LPA,7
15462,1,12,2019,#N/A,1,2,Female,Salaried,56-63,9 LPA - 15 LPA,3
15463,4,2,2019,#N/A,1,4,Third Gender,Business,63+,25+,12
15464,22,12,2018,#N/A,3,4,Female,Business,26-32,7 LPA - 9 LPA,7
15465,20,2,2017,#N/A,2,2,Female,Salaried,33-43,3 LPA - 5 LPA,7
15466,5,5,2017,#N/A,2,3,Third Gender,Salaried,44-55,5 LPA - 7 LPA,4
15467,8,5,2018,#N/A,3,1,Third Gender,Business,63+,5 LPA - 7 LPA,10
15468,6,2,2017,#N/A,3,2,Male,Business,63+,7 LPA - 9 LPA,15
15469,24,10,2017,#N/A,4,3,Third Gender,Business,33-43,3 LPA - 5 LPA,8
15470,16,3,2017,#N/A,2,3,Male,Business,33-43,7 LPA - 9 LPA,4
15471,16,3,2017,#N/A,2,1,Third Gender,Business,26-32,25+,4
15472,24,10,2019,#N/A,1,4,Male,Salaried,33-43,15 LPA - 25 LPA,15
15473,24,9,2019,#N/A,4,3,Female,Salaried,33-43,7 LPA - 9 LPA,8
15474,4,10,2017,#N/A,3,2,Male,Business,63+,3 LPA - 5 LPA,5
15475,8,1,2019,#N/A,2,2,Male,Business,26-32,15 LPA - 25 LPA,13
15476,22,1,2018,#N/A,1,2,Male,Salaried,26-32,3 LPA - 5 LPA,15
15477,1,12,2019,#N/A,1,2,Third Gender,Salaried,44-55,3 LPA - 5 LPA,2
15478,16,3,2018,#N/A,3,3,Female,Business,26-32,9 LPA - 15 LPA,5
15479,2,5,2017,#N/A,3,1,Male,Business,26-32,9 LPA - 15 LPA,11
15480,1,12,2018,#N/A,4,2,Third Gender,Business,56-63,9 LPA - 15 LPA,6
15481,5,2,2018,#N/A,3,2,Female,Salaried,63+,3 LPA - 5 LPA,3
15482,18,12,2018,#N/A,2,4,Male,Business,26-32,5 LPA - 7 LPA,13
15483,2,9,2017,#N/A,1,1,Male,Business,33-43,5 LPA - 7 LPA,7
15484,11,3,2018,#N/A,3,1,Female,Salaried,63+,15 LPA - 25 LPA,12
15485,7,2,2017,#N/A,3,2,Male,Salaried,56-63,25+,6
15486,3,12,2018,#N/A,4,3,Female,Business,63+,15 LPA - 25 LPA,10
15487,3,5,2019,#N/A,1,3,Female,Salaried,63+,9 LPA - 15 LPA,6
15488,2,11,2017,#N/A,3,3,Female,Business,33-43,3 LPA - 5 LPA,10
15489,11,5,2018,#N/A,1,2,Female,Business,63+,15 LPA - 25 LPA,15
15490,16,4,2019,#N/A,4,3,Female,Business,33-43,15 LPA - 25 LPA,12
15491,24,4,2019,#N/A,3,4,Female,Business,26-32,15 LPA - 25 LPA,9
15492,12,4,2017,#N/A,1,2,Third Gender,Salaried,26-32,7 LPA - 9 LPA,5
15493,20,4,2017,#N/A,3,3,Female,Business,33-43,3 LPA - 5 LPA,5
15494,4,8,2018,#N/A,2,2,Male,Business,26-32,7 LPA - 9 LPA,15
15495,11,2,2017,#N/A,3,3,Third Gender,Salaried,63+,5 LPA - 7 LPA,6
15496,8,10,2019,#N/A,3,3,Third Gender,Business,26-32,25+,6
15497,14,11,2018,#N/A,3,4,Female,Business,26-32,25+,4
15498,10,9,2019,#N/A,3,3,Female,Business,26-32,7 LPA - 9 LPA,11
15499,16,11,2017,#N/A,2,3,Male,Salaried,26-32,25+,2
15500,6,6,2018,#N/A,1,3,Male,Business,26-32,7 LPA - 9 LPA,4
15501,22,11,2018,#N/A,3,1,Female,Business,26-32,7 LPA - 9 LPA,13
15502,2,5,2019,#N/A,2,4,Male,Salaried,33-43,7 LPA - 9 LPA,11
15503,6,7,2019,#N/A,3,2,Female,Business,26-32,25+,3
15504,22,4,2019,#N/A,1,4,Third Gender,Salaried,33-43,7 LPA - 9 LPA,15
15505,5,8,2017,#N/A,1,4,Male,Business,44-55,3 LPA - 5 LPA,8
15506,4,12,2019,#N/A,4,4,Female,Salaried,33-43,9 LPA - 15 LPA,14
15507,11,8,2018,#N/A,1,3,Female,Salaried,63+,25+,7
15508,2,2,2017,#N/A,3,4,Female,Salaried,44-55,3 LPA - 5 LPA,12
15509,10,3,2019,#N/A,1,1,Third Gender,Salaried,33-43,7 LPA - 9 LPA,9
15510,10,4,2018,#N/A,4,2,Female,Salaried,33-43,7 LPA - 9 LPA,5
15511,24,7,2018,#N/A,2,1,Third Gender,Business,26-32,15 LPA - 25 LPA,13
15512,12,4,2019,#N/A,1,2,Female,Salaried,44-55,25+,13
15513,16,7,2017,#N/A,1,2,Third Gender,Salaried,33-43,15 LPA - 25 LPA,8
15514,1,4,2017,#N/A,3,2,Female,Salaried,63+,3 LPA - 5 LPA,1
15515,20,11,2018,#N/A,3,4,Third Gender,Business,26-32,25+,13
15516,6,11,2017,#N/A,2,1,Male,Salaried,63+,7 LPA - 9 LPA,8
15517,9,5,2019,#N/A,2,4,Third Gender,Business,44-55,5 LPA - 7 LPA,15
15518,1,12,2017,#N/A,2,2,Male,Business,63+,3 LPA - 5 LPA,4
15519,7,2,2017,#N/A,1,1,Male,Business,63+,3 LPA - 5 LPA,8
15520,12,12,2017,#N/A,1,1,Female,Salaried,26-32,9 LPA - 15 LPA,4
15521,14,8,2017,#N/A,3,2,Male,Business,33-43,25+,15
15522,6,5,2019,#N/A,4,2,Female,Business,56-63,15 LPA - 25 LPA,3
15523,2,7,2018,#N/A,3,2,Male,Business,44-55,25+,1
15524,22,3,2019,#N/A,1,4,Third Gender,Salaried,26-32,15 LPA - 25 LPA,15
15525,2,3,2018,#N/A,2,3,Female,Salaried,26-32,7 LPA - 9 LPA,3
15526,7,7,2018,#N/A,2,3,Third Gender,Business,56-63,3 LPA - 5 LPA,1
15527,3,3,2019,#N/A,4,2,Third Gender,Business,63+,15 LPA - 25 LPA,14
15528,8,6,2017,#N/A,4,3,Third Gender,Business,56-63,3 LPA - 5 LPA,11
15529,7,9,2017,#N/A,1,2,Third Gender,Salaried,44-55,9 LPA - 15 LPA,12
15530,9,5,2018,#N/A,1,2,Female,Salaried,44-55,25+,10
15531,11,5,2018,#N/A,2,4,Male,Business,44-55,3 LPA - 5 LPA,7
15532,1,4,2019,#N/A,4,4,Female,Business,63+,5 LPA - 7 LPA,9
15533,6,1,2019,#N/A,3,2,Third Gender,Salaried,56-63,25+,13
15534,3,6,2017,#N/A,3,3,Female,Business,63+,9 LPA - 15 LPA,15
15535,1,8,2019,#N/A,2,1,Female,Business,63+,25+,8
15536,7,5,2018,#N/A,2,1,Female,Salaried,44-55,25+,5
15537,6,2,2017,#N/A,2,2,Male,Business,56-63,3 LPA - 5 LPA,1
15538,3,3,2018,#N/A,3,2,Male,Salaried,56-63,25+,11
15539,7,3,2019,#N/A,3,2,Male,Salaried,63+,5 LPA - 7 LPA,5
15540,4,9,2019,#N/A,1,1,Third Gender,Salaried,26-32,25+,14
15541,12,5,2018,#N/A,3,4,Female,Salaried,26-32,9 LPA - 15 LPA,14
15542,1,4,2019,#N/A,1,4,Male,Salaried,44-55,7 LPA - 9 LPA,12
15543,6,6,2019,#N/A,3,2,Male,Business,26-32,5 LPA - 7 LPA,13
15544,10,12,2017,#N/A,2,1,Female,Business,56-63,7 LPA - 9 LPA,8
15545,22,5,2018,#N/A,2,2,Third Gender,Business,33-43,9 LPA - 15 LPA,10
15546,9,1,2018,#N/A,1,4,Male,Business,56-63,5 LPA - 7 LPA,11
15547,6,5,2018,#N/A,2,3,Third Gender,Salaried,56-63,5 LPA - 7 LPA,3
15548,1,4,2019,#N/A,4,2,Female,Salaried,63+,7 LPA - 9 LPA,15
15549,11,8,2019,#N/A,4,1,Female,Business,44-55,7 LPA - 9 LPA,7
15550,22,5,2019,#N/A,2,4,Third Gender,Business,33-43,25+,3
15551,12,4,2017,#N/A,3,2,Third Gender,Business,26-32,3 LPA - 5 LPA,3
15552,1,4,2019,#N/A,4,4,Third Gender,Business,44-55,25+,12
15553,20,2,2018,#N/A,3,1,Female,Salaried,33-43,3 LPA - 5 LPA,9
15554,11,8,2017,#N/A,4,4,Female,Salaried,63+,7 LPA - 9 LPA,12
15555,14,12,2019,#N/A,1,4,Female,Salaried,26-32,25+,1
15556,8,1,2017,#N/A,3,1,Third Gender,Business,56-63,9 LPA - 15 LPA,7
15557,16,3,2019,#N/A,3,4,Male,Business,26-32,15 LPA - 25 LPA,12
15558,20,6,2019,#N/A,1,3,Male,Salaried,33-43,9 LPA - 15 LPA,3
15559,5,12,2017,#N/A,2,4,Female,Business,63+,5 LPA - 7 LPA,5
15560,4,6,2017,#N/A,3,4,Third Gender,Salaried,44-55,25+,7
15561,20,4,2017,#N/A,2,4,Female,Salaried,26-32,7 LPA - 9 LPA,8
15562,16,12,2018,#N/A,4,3,Male,Business,33-43,5 LPA - 7 LPA,5
15563,12,6,2019,#N/A,3,2,Third Gender,Business,63+,7 LPA - 9 LPA,3
15564,11,6,2018,#N/A,2,1,Third Gender,Business,44-55,3 LPA - 5 LPA,13
15565,2,5,2018,#N/A,3,2,Third Gender,Business,56-63,7 LPA - 9 LPA,4
15566,16,2,2019,#N/A,2,1,Third Gender,Business,26-32,15 LPA - 25 LPA,13
15567,14,10,2017,#N/A,2,4,Third Gender,Salaried,33-43,15 LPA - 25 LPA,7
15568,14,6,2017,#N/A,2,1,Female,Business,26-32,7 LPA - 9 LPA,10
15569,16,6,2018,#N/A,1,3,Male,Business,26-32,15 LPA - 25 LPA,4
15570,18,5,2017,#N/A,3,1,Male,Business,26-32,3 LPA - 5 LPA,8
15571,8,8,2017,#N/A,2,3,Third Gender,Business,56-63,7 LPA - 9 LPA,11
15572,12,9,2019,#N/A,4,3,Third Gender,Salaried,44-55,3 LPA - 5 LPA,2
15573,2,5,2018,#N/A,2,1,Female,Business,33-43,15 LPA - 25 LPA,9
15574,8,8,2018,#N/A,4,4,Third Gender,Salaried,56-63,7 LPA - 9 LPA,6
15575,24,6,2017,#N/A,3,1,Male,Salaried,26-32,3 LPA - 5 LPA,15
15576,12,5,2019,#N/A,3,4,Female,Business,56-63,25+,12
15577,10,4,2018,#N/A,3,3,Third Gender,Business,26-32,15 LPA - 25 LPA,2
15578,6,2,2017,#N/A,2,3,Male,Salaried,26-32,3 LPA - 5 LPA,12
15579,8,7,2017,#N/A,1,4,Female,Salaried,63+,5 LPA - 7 LPA,12
15580,2,12,2019,#N/A,2,2,Male,Business,44-55,5 LPA - 7 LPA,11
15581,2,11,2019,#N/A,4,4,Third Gender,Business,63+,7 LPA - 9 LPA,5
15582,9,1,2019,#N/A,2,3,Male,Salaried,44-55,25+,14
15583,20,1,2019,#N/A,1,2,Male,Salaried,26-32,3 LPA - 5 LPA,2
15584,4,10,2017,#N/A,2,4,Male,Salaried,56-63,25+,12
15585,20,2,2019,#N/A,1,3,Female,Business,26-32,25+,3
15586,11,4,2018,#N/A,4,1,Male,Salaried,63+,15 LPA - 25 LPA,1
15587,10,10,2017,#N/A,3,1,Female,Business,26-32,5 LPA - 7 LPA,8
15588,18,12,2019,#N/A,1,3,Female,Business,26-32,7 LPA - 9 LPA,14
15589,8,5,2019,#N/A,2,1,Male,Salaried,26-32,15 LPA - 25 LPA,13
15590,8,3,2019,#N/A,4,4,Male,Salaried,56-63,15 LPA - 25 LPA,15
15591,22,2,2019,#N/A,2,4,Female,Salaried,26-32,5 LPA - 7 LPA,11
15592,7,10,2018,#N/A,1,1,Female,Business,44-55,3 LPA - 5 LPA,9
15593,3,7,2019,#N/A,4,2,Female,Salaried,56-63,15 LPA - 25 LPA,15
15594,16,8,2019,#N/A,1,3,Male,Salaried,26-32,25+,6
15595,5,3,2018,#N/A,3,2,Female,Business,63+,5 LPA - 7 LPA,6
15596,20,11,2018,#N/A,4,2,Female,Salaried,33-43,9 LPA - 15 LPA,3
15597,8,6,2019,#N/A,4,2,Female,Business,63+,3 LPA - 5 LPA,12
15598,20,6,2017,#N/A,2,2,Female,Business,26-32,5 LPA - 7 LPA,4
15599,1,5,2018,#N/A,4,3,Male,Business,56-63,7 LPA - 9 LPA,3
15600,5,7,2019,#N/A,2,2,Male,Salaried,44-55,7 LPA - 9 LPA,10
15601,24,6,2018,#N/A,3,3,Third Gender,Salaried,26-32,15 LPA - 25 LPA,3
15602,4,4,2017,#N/A,1,2,Female,Salaried,63+,7 LPA - 9 LPA,8
15603,2,11,2018,#N/A,1,2,Female,Business,63+,7 LPA - 9 LPA,8
15604,6,8,2017,#N/A,2,1,Female,Salaried,63+,25+,1
15605,10,9,2019,#N/A,2,4,Third Gender,Salaried,33-43,25+,7
15606,6,9,2019,#N/A,3,3,Male,Business,26-32,15 LPA - 25 LPA,6
15607,9,1,2019,#N/A,1,1,Third Gender,Salaried,44-55,9 LPA - 15 LPA,11
15608,4,7,2019,#N/A,4,3,Female,Business,33-43,9 LPA - 15 LPA,11
15609,4,4,2018,#N/A,3,4,Female,Business,44-55,3 LPA - 5 LPA,14
15610,2,7,2017,#N/A,1,2,Female,Salaried,26-32,9 LPA - 15 LPA,10
15611,2,10,2019,#N/A,3,3,Female,Salaried,26-32,7 LPA - 9 LPA,14
15612,1,11,2019,#N/A,1,3,Third Gender,Salaried,63+,7 LPA - 9 LPA,8
15613,4,9,2018,#N/A,2,4,Male,Business,26-32,9 LPA - 15 LPA,7
15614,12,3,2019,#N/A,3,1,Female,Business,26-32,3 LPA - 5 LPA,13
15615,8,10,2017,#N/A,3,4,Third Gender,Salaried,33-43,25+,10
15616,7,3,2017,#N/A,3,1,Female,Salaried,44-55,3 LPA - 5 LPA,4
15617,8,6,2017,#N/A,2,1,Male,Business,63+,25+,10
15618,14,4,2017,#N/A,3,2,Third Gender,Salaried,26-32,5 LPA - 7 LPA,4
15619,8,11,2018,#N/A,2,4,Third Gender,Business,26-32,25+,10
15620,12,3,2019,#N/A,3,1,Third Gender,Salaried,56-63,3 LPA - 5 LPA,7
15621,10,10,2019,#N/A,3,3,Third Gender,Salaried,26-32,15 LPA - 25 LPA,9
15622,7,9,2018,#N/A,4,1,Male,Business,56-63,5 LPA - 7 LPA,4
15623,1,8,2018,#N/A,2,4,Male,Salaried,56-63,5 LPA - 7 LPA,4
15624,12,5,2017,#N/A,4,4,Third Gender,Business,33-43,9 LPA - 15 LPA,10
15625,10,7,2018,#N/A,4,4,Male,Business,56-63,3 LPA - 5 LPA,7
15626,1,4,2018,#N/A,1,2,Male,Salaried,63+,15 LPA - 25 LPA,7
15627,6,11,2019,#N/A,1,3,Male,Business,26-32,15 LPA - 25 LPA,8
15628,2,11,2018,#N/A,2,4,Male,Business,63+,9 LPA - 15 LPA,13
15629,6,10,2017,#N/A,2,3,Male,Business,33-43,3 LPA - 5 LPA,8
15630,16,10,2018,#N/A,3,4,Female,Business,33-43,9 LPA - 15 LPA,3
15631,16,1,2019,#N/A,3,2,Male,Business,26-32,9 LPA - 15 LPA,11
15632,22,6,2017,#N/A,2,4,Male,Business,33-43,15 LPA - 25 LPA,14
15633,12,8,2018,#N/A,3,1,Third Gender,Salaried,63+,5 LPA - 7 LPA,5
15634,12,11,2018,#N/A,2,2,Third Gender,Salaried,56-63,9 LPA - 15 LPA,6
15635,12,11,2017,#N/A,4,3,Female,Business,33-43,7 LPA - 9 LPA,8
15636,1,1,2018,#N/A,1,3,Female,Salaried,56-63,25+,1
15637,14,8,2017,#N/A,1,1,Male,Salaried,26-32,7 LPA - 9 LPA,1
15638,11,4,2019,#N/A,4,1,Female,Salaried,56-63,5 LPA - 7 LPA,15
15639,2,10,2019,#N/A,3,4,Female,Business,26-32,7 LPA - 9 LPA,10
15640,14,12,2018,#N/A,3,4,Male,Business,26-32,25+,6
15641,6,2,2017,#N/A,2,3,Female,Salaried,56-63,7 LPA - 9 LPA,8
15642,6,11,2018,#N/A,4,3,Third Gender,Salaried,44-55,3 LPA - 5 LPA,8
15643,2,11,2017,#N/A,4,1,Female,Business,44-55,15 LPA - 25 LPA,6
15644,6,9,2019,#N/A,2,1,Male,Business,44-55,25+,6
15645,8,1,2018,#N/A,4,2,Male,Salaried,44-55,25+,2
15646,4,2,2017,#N/A,2,4,Female,Salaried,33-43,9 LPA - 15 LPA,11
15647,14,2,2017,#N/A,3,4,Male,Business,26-32,9 LPA - 15 LPA,11
15648,11,2,2019,#N/A,2,1,Third Gender,Salaried,63+,25+,14
15649,9,8,2019,#N/A,2,3,Female,Salaried,63+,9 LPA - 15 LPA,12
15650,12,11,2017,#N/A,4,1,Female,Business,33-43,3 LPA - 5 LPA,2
15651,12,11,2017,#N/A,3,1,Female,Business,26-32,15 LPA - 25 LPA,9
15652,2,4,2018,#N/A,3,3,Third Gender,Salaried,26-32,7 LPA - 9 LPA,12
15653,12,9,2019,#N/A,3,1,Male,Salaried,56-63,9 LPA - 15 LPA,12
15654,8,3,2019,#N/A,2,4,Male,Business,44-55,15 LPA - 25 LPA,1
15655,16,5,2019,#N/A,1,4,Female,Salaried,26-32,25+,5
15656,2,8,2018,#N/A,1,3,Female,Business,33-43,15 LPA - 25 LPA,3
15657,10,3,2018,#N/A,3,3,Third Gender,Salaried,26-32,3 LPA - 5 LPA,8
15658,24,8,2019,#N/A,1,1,Third Gender,Salaried,26-32,25+,13
15659,2,2,2017,#N/A,3,3,Male,Salaried,44-55,7 LPA - 9 LPA,12
15660,6,12,2017,#N/A,3,3,Male,Business,26-32,7 LPA - 9 LPA,7
15661,2,6,2019,#N/A,1,2,Female,Business,33-43,9 LPA - 15 LPA,14
15662,18,12,2019,#N/A,1,1,Female,Business,26-32,7 LPA - 9 LPA,6
15663,6,8,2017,#N/A,2,2,Male,Business,63+,9 LPA - 15 LPA,9
15664,20,1,2018,#N/A,3,3,Male,Salaried,26-32,5 LPA - 7 LPA,14
15665,6,10,2017,#N/A,3,4,Female,Salaried,33-43,15 LPA - 25 LPA,4
15666,14,6,2018,#N/A,2,2,Female,Business,26-32,7 LPA - 9 LPA,7
15667,12,8,2019,#N/A,3,2,Male,Business,44-55,3 LPA - 5 LPA,6
15668,4,3,2017,#N/A,2,4,Third Gender,Business,26-32,5 LPA - 7 LPA,4
15669,6,1,2019,#N/A,2,1,Third Gender,Salaried,56-63,7 LPA - 9 LPA,7
15670,9,5,2017,#N/A,1,3,Third Gender,Business,56-63,15 LPA - 25 LPA,10
15671,1,8,2019,#N/A,3,2,Female,Salaried,44-55,25+,13
15672,11,4,2018,#N/A,3,3,Male,Salaried,63+,5 LPA - 7 LPA,7
15673,4,7,2018,#N/A,3,1,Female,Salaried,63+,3 LPA - 5 LPA,5
15674,5,10,2017,#N/A,4,1,Third Gender,Salaried,63+,5 LPA - 7 LPA,8
15675,6,12,2017,#N/A,2,2,Third Gender,Salaried,26-32,25+,15
15676,9,1,2019,#N/A,4,1,Female,Salaried,63+,25+,4
15677,8,2,2018,#N/A,3,4,Third Gender,Business,26-32,9 LPA - 15 LPA,9
15678,8,1,2019,#N/A,3,3,Female,Salaried,33-43,3 LPA - 5 LPA,11
15679,10,7,2019,#N/A,3,4,Third Gender,Salaried,33-43,25+,4
15680,3,5,2018,#N/A,1,1,Male,Business,63+,25+,8
15681,9,3,2018,#N/A,3,4,Third Gender,Business,44-55,5 LPA - 7 LPA,11
15682,6,10,2019,#N/A,4,3,Male,Business,63+,5 LPA - 7 LPA,12
15683,24,5,2019,#N/A,3,4,Third Gender,Salaried,33-43,7 LPA - 9 LPA,11
15684,10,5,2018,#N/A,2,4,Female,Business,44-55,5 LPA - 7 LPA,9
15685,11,2,2018,#N/A,4,2,Female,Business,44-55,9 LPA - 15 LPA,9
15686,10,12,2017,#N/A,1,2,Male,Business,63+,5 LPA - 7 LPA,2
15687,12,2,2017,#N/A,2,3,Male,Business,56-63,7 LPA - 9 LPA,8
15688,10,3,2019,#N/A,3,2,Female,Salaried,26-32,15 LPA - 25 LPA,5
15689,10,10,2017,#N/A,3,2,Male,Salaried,26-32,3 LPA - 5 LPA,7
15690,14,12,2018,#N/A,4,2,Male,Salaried,33-43,25+,15
15691,2,3,2019,#N/A,2,2,Female,Business,26-32,9 LPA - 15 LPA,15
15692,14,6,2017,#N/A,1,4,Third Gender,Salaried,26-32,25+,15
15693,12,1,2018,#N/A,3,1,Female,Salaried,63+,5 LPA - 7 LPA,10
15694,4,3,2017,#N/A,1,4,Male,Salaried,63+,7 LPA - 9 LPA,8
15695,22,2,2019,#N/A,2,1,Third Gender,Business,26-32,25+,7
15696,2,6,2017,#N/A,3,2,Male,Salaried,33-43,25+,1
15697,2,1,2017,#N/A,1,2,Third Gender,Salaried,33-43,5 LPA - 7 LPA,8
15698,12,12,2019,#N/A,1,4,Male,Business,63+,9 LPA - 15 LPA,2
15699,12,10,2018,#N/A,3,4,Male,Business,26-32,9 LPA - 15 LPA,13
15700,16,1,2019,#N/A,3,4,Male,Salaried,26-32,7 LPA - 9 LPA,4
15701,6,11,2019,#N/A,3,3,Third Gender,Business,26-32,9 LPA - 15 LPA,13
15702,2,3,2018,#N/A,3,1,Female,Salaried,26-32,7 LPA - 9 LPA,3
15703,12,3,2018,#N/A,4,2,Male,Salaried,33-43,25+,10
15704,12,11,2019,#N/A,3,2,Female,Salaried,26-32,9 LPA - 15 LPA,14
15705,9,7,2017,#N/A,4,4,Male,Business,56-63,15 LPA - 25 LPA,3
15706,12,12,2018,#N/A,3,2,Female,Business,26-32,7 LPA - 9 LPA,12
15707,6,10,2017,#N/A,2,3,Male,Business,33-43,5 LPA - 7 LPA,14
15708,4,11,2019,#N/A,3,2,Third Gender,Salaried,56-63,9 LPA - 15 LPA,13
15709,22,6,2019,#N/A,2,1,Female,Business,26-32,9 LPA - 15 LPA,2
15710,12,5,2018,#N/A,3,4,Male,Business,26-32,5 LPA - 7 LPA,8
15711,6,2,2018,#N/A,3,4,Third Gender,Business,26-32,7 LPA - 9 LPA,12
15712,20,5,2017,#N/A,3,1,Third Gender,Business,26-32,9 LPA - 15 LPA,14
15713,2,7,2018,#N/A,1,3,Male,Salaried,33-43,9 LPA - 15 LPA,6
15714,8,11,2018,#N/A,2,2,Male,Salaried,44-55,3 LPA - 5 LPA,9
15715,22,7,2017,#N/A,3,4,Male,Salaried,26-32,15 LPA - 25 LPA,6
15716,20,8,2017,#N/A,3,1,Third Gender,Salaried,26-32,25+,13
15717,12,8,2017,#N/A,2,3,Male,Business,44-55,9 LPA - 15 LPA,5
15718,6,10,2019,#N/A,4,3,Female,Salaried,33-43,5 LPA - 7 LPA,13
15719,22,3,2017,#N/A,3,1,Female,Salaried,26-32,3 LPA - 5 LPA,12
15720,2,1,2018,#N/A,1,4,Female,Salaried,33-43,5 LPA - 7 LPA,7
15721,4,12,2018,#N/A,1,3,Female,Salaried,44-55,5 LPA - 7 LPA,11
15722,4,4,2018,#N/A,2,3,Male,Salaried,56-63,5 LPA - 7 LPA,8
15723,20,11,2018,#N/A,2,2,Male,Salaried,33-43,9 LPA - 15 LPA,7
15724,18,2,2019,#N/A,3,1,Female,Salaried,33-43,5 LPA - 7 LPA,8
15725,11,7,2019,#N/A,2,4,Male,Business,44-55,5 LPA - 7 LPA,7
15726,14,10,2017,#N/A,2,2,Female,Business,33-43,9 LPA - 15 LPA,1
15727,10,5,2018,#N/A,3,1,Male,Salaried,63+,15 LPA - 25 LPA,13
15728,1,11,2017,#N/A,4,4,Third Gender,Business,56-63,9 LPA - 15 LPA,13
15729,1,5,2017,#N/A,4,3,Third Gender,Salaried,63+,25+,3
15730,2,9,2019,#N/A,3,4,Female,Salaried,56-63,25+,12
15731,2,10,2018,#N/A,3,3,Male,Salaried,44-55,7 LPA - 9 LPA,9
15732,2,8,2017,#N/A,2,4,Female,Salaried,26-32,15 LPA - 25 LPA,2
15733,24,9,2017,#N/A,1,2,Male,Salaried,33-43,15 LPA - 25 LPA,3
15734,12,12,2017,#N/A,3,4,Third Gender,Business,56-63,7 LPA - 9 LPA,6
15735,10,9,2019,#N/A,1,1,Third Gender,Salaried,56-63,3 LPA - 5 LPA,7
15736,14,4,2019,#N/A,1,4,Female,Business,26-32,25+,13
15737,12,2,2018,#N/A,4,4,Female,Salaried,56-63,25+,6
15738,4,9,2019,#N/A,1,3,Female,Business,56-63,15 LPA - 25 LPA,12
15739,8,6,2018,#N/A,1,1,Female,Salaried,33-43,5 LPA - 7 LPA,15
15740,2,1,2018,#N/A,3,1,Male,Salaried,26-32,25+,4
15741,1,4,2018,#N/A,2,4,Third Gender,Business,56-63,15 LPA - 25 LPA,12
15742,7,1,2017,#N/A,1,3,Third Gender,Business,63+,9 LPA - 15 LPA,4
15743,14,12,2017,#N/A,2,2,Third Gender,Business,26-32,25+,8
15744,6,3,2018,#N/A,4,4,Third Gender,Salaried,33-43,5 LPA - 7 LPA,14
15745,2,6,2019,#N/A,3,4,Male,Salaried,26-32,7 LPA - 9 LPA,4
15746,9,8,2018,#N/A,1,3,Male,Business,63+,3 LPA - 5 LPA,11
15747,9,11,2017,#N/A,2,4,Male,Salaried,44-55,15 LPA - 25 LPA,2
15748,10,12,2018,#N/A,3,2,Female,Salaried,26-32,5 LPA - 7 LPA,9
15749,3,8,2017,#N/A,1,2,Male,Salaried,63+,5 LPA - 7 LPA,7
15750,1,4,2019,#N/A,1,3,Third Gender,Business,56-63,15 LPA - 25 LPA,5
15751,24,1,2017,#N/A,4,1,Third Gender,Business,33-43,3 LPA - 5 LPA,8
